,Unnamed: 0,Home,Away,H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,Result,Date
657,657,San Antonio Spurs,Washington Wizards,0.217,0.462,0.345,0.782,42.0,28.6,14.3,7.0,5.7,-8.3,109.7,118.1,0.563,0.178,0.476,0.352,0.772,39.0,27.1,13.2,7.5,5.2,-8.8,111.5,120.1,0.574,0,01/29/2024
658,658,Dallas Mavericks,Orlando Magic,0.543,0.473,0.371,0.757,41.4,25.3,12.0,6.5,4.4,0.3,117.6,117.4,0.588,0.522,0.467,0.34,0.755,43.6,24.8,14.7,8.2,5.5,0.6,112.2,111.5,0.568,1,01/29/2024
659,659,Portland Trail Blazers,Philadelphia 76ers,0.283,0.435,0.352,0.791,41.7,22.5,15.1,7.8,4.7,-9.2,107.8,116.9,0.541,0.659,0.477,0.365,0.834,43.3,25.4,12.0,9.0,6.1,7.5,119.6,111.9,0.591,1,01/29/2024
660,660,Denver Nuggets,Milwaukee Bucks,0.681,0.496,0.371,0.749,45.1,29.6,13.0,7.0,5.4,4.2,118.2,113.8,0.589,0.696,0.498,0.379,0.78,43.2,25.7,12.5,6.4,5.2,4.2,120.4,116.3,0.613,1,01/29/2024
661,661,Boston Celtics,New Orleans Pelicans,0.761,0.476,0.379,0.805,47.5,25.7,12.6,6.4,6.5,9.6,120.2,110.6,0.6,0.565,0.486,0.383,0.765,44.5,27.0,13.4,8.1,4.7,3.7,117.0,113.0,0.591,1,01/29/2024
662,662,New York Knicks,Utah Jazz,0.638,0.47,0.374,0.782,47.2,24.6,13.9,7.6,3.9,6.0,118.0,111.9,0.581,0.5,0.47,0.357,0.822,45.7,27.7,15.6,6.7,5.8,-2.0,115.3,117.6,0.583,1,01/30/2024
663,663,Atlanta Hawks,Los Angeles Lakers,0.413,0.463,0.359,0.811,43.5,25.0,13.4,7.6,4.3,-3.0,116.8,119.8,0.577,0.5,0.491,0.365,0.775,42.0,27.5,14.0,7.7,5.4,-1.1,113.4,114.6,0.591,1,01/30/2024
664,664,Boston Celtics,Indiana Pacers,0.766,0.476,0.378,0.804,47.4,25.7,12.6,6.4,6.4,9.5,120.3,110.7,0.6,0.574,0.507,0.382,0.789,39.8,30.2,13.2,7.5,5.8,2.0,121.2,119.4,0.611,1,01/30/2024
665,665,Chicago Bulls,Toronto Raptors,0.468,0.463,0.357,0.788,44.2,24.9,12.5,7.9,5.2,-1.4,112.9,114.6,0.563,0.348,0.479,0.356,0.741,43.8,29.6,13.3,7.5,4.9,-2.4,114.6,116.8,0.574,0,01/30/2024
666,666,Golden State Warriors,Philadelphia 76ers,0.442,0.469,0.375,0.788,45.4,28.0,14.3,6.6,3.7,-0.5,117.2,117.9,0.586,0.644,0.477,0.362,0.835,43.2,25.2,12.1,8.9,6.1,6.7,119.3,112.4,0.59,1,01/30/2024
667,667,Washington Wizards,LA Clippers,0.196,0.477,0.352,0.77,39.1,27.2,13.3,7.5,5.3,-8.6,111.6,119.9,0.575,0.667,0.494,0.392,0.809,43.9,26.5,13.2,8.1,5.4,6.2,119.6,113.6,0.605,0,01/31/2024
668,668,Cleveland Cavaliers,Detroit Pistons,0.636,0.478,0.358,0.767,45.6,26.9,14.0,7.8,4.5,4.3,115.1,110.7,0.582,0.13,0.472,0.353,0.775,42.8,25.9,15.2,5.8,5.0,-9.5,110.6,120.0,0.568,1,01/31/2024
669,669,Charlotte Hornets,Chicago Bulls,0.222,0.459,0.36,0.786,41.4,25.2,14.0,6.6,5.0,-11.9,109.5,121.4,0.557,0.458,0.464,0.357,0.786,44.0,24.8,12.6,7.9,5.2,-1.6,112.8,114.6,0.564,0,01/31/2024
670,670,Miami Heat,Sacramento Kings,0.511,0.461,0.377,0.824,42.4,26.1,13.6,7.5,3.5,-1.4,113.0,114.3,0.577,0.6,0.48,0.371,0.732,43.0,28.3,13.3,6.9,4.0,0.9,116.8,115.9,0.588,1,01/31/2024
671,671,San Antonio Spurs,Orlando Magic,0.213,0.462,0.346,0.784,41.8,28.6,14.3,7.1,5.8,-8.3,109.7,118.1,0.564,0.511,0.468,0.344,0.755,43.4,24.8,14.6,8.2,5.4,0.5,112.6,112.0,0.57,0,01/31/2024
672,672,Houston Rockets,New Orleans Pelicans,0.478,0.463,0.352,0.779,45.6,25.2,12.8,7.3,4.5,1.2,113.6,112.4,0.567,0.553,0.487,0.381,0.765,44.4,26.9,13.4,8.1,4.7,3.5,116.9,113.2,0.591,0,01/31/2024
673,673,Minnesota Timberwolves,Dallas Mavericks,0.702,0.489,0.391,0.782,44.1,26.6,15.3,7.6,5.9,5.5,114.2,109.0,0.598,0.553,0.475,0.373,0.757,41.3,25.3,12.1,6.5,4.3,0.3,117.9,117.6,0.591,1,01/31/2024
674,674,Oklahoma City Thunder,Denver Nuggets,0.681,0.502,0.388,0.833,40.7,26.7,12.4,8.2,6.4,7.8,119.2,111.3,0.612,0.688,0.496,0.369,0.752,45.1,29.6,12.9,7.0,5.4,4.2,118.1,113.6,0.588,1,01/31/2024
675,675,Brooklyn Nets,Phoenix Suns,0.413,0.46,0.364,0.757,45.9,26.8,12.9,6.9,5.5,-0.8,115.0,115.7,0.566,0.574,0.492,0.376,0.814,43.7,26.5,14.9,7.3,6.0,2.2,117.5,115.2,0.603,0,01/31/2024
676,676,Portland Trail Blazers,Milwaukee Bucks,0.298,0.438,0.353,0.794,41.7,22.6,15.0,7.8,4.7,-8.4,108.3,116.7,0.543,0.681,0.497,0.38,0.779,43.1,25.7,12.5,6.4,5.2,4.0,120.1,116.3,0.612,1,01/31/2024
677,677,New York Knicks,Indiana Pacers,0.646,0.47,0.374,0.784,47.2,24.8,13.8,7.6,4.0,6.2,118.3,111.9,0.581,0.563,0.506,0.38,0.79,40.0,30.2,13.1,7.5,5.7,1.8,121.3,119.6,0.609,1,02/01/2024
678,678,Memphis Grizzlies,Cleveland Cavaliers,0.383,0.439,0.346,0.77,42.4,24.9,14.7,7.8,6.2,-5.1,107.8,113.0,0.55,0.644,0.479,0.358,0.772,45.3,26.9,13.9,7.9,4.6,4.4,115.4,111.0,0.584,0,02/01/2024
679,679,Boston Celtics,Los Angeles Lakers,0.771,0.478,0.38,0.804,47.2,25.7,12.5,6.4,6.5,9.4,120.5,111.0,0.602,0.49,0.492,0.365,0.77,41.8,27.4,14.0,7.7,5.3,-1.4,113.4,114.9,0.591,0,02/01/2024
680,680,Utah Jazz,Philadelphia 76ers,0.49,0.47,0.357,0.821,45.7,27.7,15.6,6.6,5.8,-2.3,115.3,117.9,0.582,0.63,0.476,0.363,0.834,43.1,24.9,12.2,9.0,6.0,6.3,119.1,112.6,0.589,0,02/01/2024
681,681,Detroit Pistons,LA Clippers,0.128,0.474,0.357,0.775,42.7,25.9,15.3,5.9,4.9,-9.5,110.8,120.3,0.57,0.674,0.493,0.393,0.81,44.1,26.5,13.1,8.2,5.4,6.4,119.7,113.5,0.604,0,02/02/2024
682,682,Washington Wizards,Miami Heat,0.191,0.477,0.351,0.769,39.3,27.1,13.3,7.5,5.4,-8.7,111.6,120.0,0.574,0.521,0.462,0.378,0.824,42.6,26.4,13.5,7.4,3.4,-1.2,113.1,114.2,0.578,0,02/02/2024
683,683,Atlanta Hawks,Phoenix Suns,0.426,0.464,0.361,0.812,43.5,25.1,13.4,7.7,4.3,-2.6,117.1,119.6,0.578,0.583,0.495,0.379,0.812,43.7,26.7,14.9,7.2,6.0,2.5,117.9,115.3,0.606,1,02/02/2024
684,684,Indiana Pacers,Sacramento Kings,0.551,0.504,0.38,0.787,40.1,30.1,13.1,7.5,5.8,1.7,121.0,119.4,0.608,0.587,0.479,0.37,0.731,43.1,28.3,13.2,6.8,4.0,0.7,116.7,116.0,0.587,0,02/02/2024
685,685,Oklahoma City Thunder,Charlotte Hornets,0.688,0.501,0.389,0.833,40.9,26.6,12.4,8.1,6.4,7.7,119.0,111.2,0.61,0.217,0.459,0.359,0.787,41.4,25.2,13.9,6.5,5.0,-11.8,109.6,121.4,0.558,1,02/02/2024
686,686,Minnesota Timberwolves,Orlando Magic,0.708,0.49,0.392,0.777,44.2,26.7,15.2,7.6,5.8,6.2,114.4,108.6,0.599,0.521,0.468,0.344,0.756,43.5,24.9,14.7,8.2,5.4,0.7,112.5,111.6,0.569,0,02/02/2024
687,687,Houston Rockets,Toronto Raptors,0.468,0.462,0.35,0.781,45.3,25.0,12.7,7.4,4.4,1.0,113.4,112.4,0.566,0.362,0.48,0.358,0.744,43.7,29.6,13.4,7.5,4.8,-2.1,114.7,116.6,0.575,1,02/02/2024
688,688,San Antonio Spurs,New Orleans Pelicans,0.208,0.462,0.345,0.782,41.8,28.5,14.4,7.1,5.8,-8.3,109.4,117.9,0.563,0.563,0.487,0.379,0.764,44.7,26.8,13.4,8.0,4.8,3.7,116.9,113.0,0.591,0,02/02/2024
689,689,Memphis Grizzlies,Golden State Warriors,0.375,0.439,0.345,0.772,42.4,25.0,14.6,7.8,6.3,-5.2,107.7,112.9,0.549,0.455,0.471,0.376,0.79,45.4,28.1,14.4,6.6,3.8,-0.2,117.3,117.7,0.588,0,02/02/2024
690,690,Denver Nuggets,Portland Trail Blazers,0.673,0.494,0.37,0.751,45.2,29.4,12.8,7.0,5.5,4.0,117.8,113.5,0.586,0.313,0.44,0.355,0.796,41.6,22.7,14.9,7.8,4.6,-8.2,108.6,116.7,0.545,1,02/02/2024
691,691,Philadelphia 76ers,Brooklyn Nets,0.638,0.477,0.365,0.835,43.0,25.0,12.1,9.0,6.1,6.3,119.3,112.9,0.59,0.404,0.461,0.365,0.757,45.5,26.8,12.8,7.0,5.4,-1.2,115.1,116.2,0.567,0,02/03/2024
692,692,Atlanta Hawks,Golden State Warriors,0.438,0.466,0.361,0.812,43.5,25.2,13.3,7.6,4.3,-2.4,117.3,119.6,0.579,0.467,0.473,0.376,0.791,45.4,28.2,14.4,6.6,3.8,0.3,117.4,117.3,0.589,1,02/03/2024
693,693,Chicago Bulls,Sacramento Kings,0.469,0.465,0.357,0.785,44.0,24.9,12.6,7.8,5.3,-1.5,113.0,114.7,0.564,0.596,0.481,0.37,0.728,42.9,28.2,13.3,7.0,4.0,0.9,116.8,115.8,0.588,0,02/03/2024
694,694,Dallas Mavericks,Milwaukee Bucks,0.542,0.474,0.371,0.756,41.1,25.2,12.2,6.5,4.3,-0.4,117.4,117.8,0.589,0.667,0.497,0.378,0.778,43.1,25.7,12.5,6.4,5.2,3.8,120.1,116.4,0.611,0,02/03/2024
695,695,New York Knicks,Los Angeles Lakers,0.653,0.468,0.371,0.784,47.5,24.6,13.7,7.6,4.1,6.2,118.1,111.8,0.579,0.5,0.49,0.369,0.769,42.0,27.5,13.9,7.8,5.3,-1.2,113.4,114.7,0.59,0,02/03/2024
696,696,San Antonio Spurs,Cleveland Cavaliers,0.204,0.462,0.343,0.779,42.1,28.7,14.5,7.1,5.9,-8.1,109.5,117.9,0.563,0.652,0.479,0.359,0.77,45.4,26.9,13.9,7.9,4.6,4.5,115.3,110.8,0.583,0,02/03/2024
697,697,Detroit Pistons,Orlando Magic,0.125,0.474,0.358,0.775,42.6,26.0,15.3,5.8,4.9,-9.5,111.1,120.6,0.571,0.531,0.468,0.344,0.757,43.4,24.9,14.7,8.3,5.3,0.7,112.4,111.5,0.569,0,02/04/2024
698,698,Washington Wizards,Phoenix Suns,0.188,0.476,0.349,0.77,39.3,27.1,13.2,7.4,5.4,-8.7,111.4,119.8,0.572,0.571,0.495,0.379,0.813,43.5,26.8,14.9,7.2,6.0,2.2,117.9,115.5,0.606,0,02/04/2024
699,699,Charlotte Hornets,Indiana Pacers,0.213,0.458,0.361,0.785,41.3,25.1,13.9,6.6,5.0,-12.0,109.4,121.5,0.557,0.54,0.505,0.38,0.788,40.0,29.9,13.2,7.6,5.7,1.5,120.8,119.5,0.608,0,02/04/2024
700,700,Miami Heat,LA Clippers,0.531,0.461,0.375,0.822,42.9,26.4,13.5,7.4,3.4,-1.0,113.1,113.9,0.577,0.681,0.496,0.394,0.811,43.9,26.6,13.1,8.2,5.4,6.5,120.1,113.8,0.606,0,02/04/2024
701,701,Minnesota Timberwolves,Houston Rockets,0.694,0.49,0.39,0.779,44.1,26.6,15.2,7.6,5.8,6.0,114.3,108.6,0.599,0.479,0.465,0.35,0.782,45.3,25.1,12.7,7.4,4.4,1.5,113.7,112.2,0.569,1,02/04/2024
702,702,Oklahoma City Thunder,Toronto Raptors,0.694,0.502,0.39,0.831,41.0,26.7,12.5,8.1,6.5,7.9,119.1,111.0,0.612,0.354,0.479,0.358,0.744,43.5,29.3,13.4,7.6,4.8,-2.7,114.4,116.9,0.575,1,02/04/2024
703,703,Utah Jazz,Milwaukee Bucks,0.48,0.471,0.357,0.822,45.7,27.8,15.5,6.6,5.9,-2.3,115.5,118.1,0.583,0.673,0.498,0.378,0.776,42.9,25.9,12.5,6.5,5.2,4.0,120.1,116.2,0.612,1,02/04/2024
704,704,Denver Nuggets,Portland Trail Blazers,0.68,0.494,0.369,0.754,45.3,29.6,12.8,6.9,5.5,4.2,118.0,113.6,0.587,0.306,0.44,0.355,0.796,41.6,22.5,14.9,7.8,4.6,-8.3,108.8,117.0,0.546,1,02/04/2024
705,705,Boston Celtics,Memphis Grizzlies,0.755,0.477,0.379,0.806,47.4,25.8,12.6,6.3,6.6,9.0,120.2,111.0,0.6,0.367,0.438,0.344,0.77,42.3,25.1,14.6,7.8,6.3,-5.5,107.6,113.0,0.549,1,02/04/2024
706,706,Cleveland Cavaliers,Sacramento Kings,0.66,0.479,0.357,0.772,45.5,27.0,13.8,7.8,4.6,4.7,115.3,110.5,0.583,0.604,0.481,0.37,0.731,42.7,28.2,13.4,7.1,3.9,1.0,116.7,115.7,0.589,1,02/05/2024
707,707,Charlotte Hornets,Los Angeles Lakers,0.208,0.457,0.36,0.787,41.3,25.0,13.8,6.6,5.0,-12.0,109.3,121.4,0.556,0.51,0.49,0.37,0.771,42.0,27.5,13.7,7.8,5.4,-1.0,113.6,114.7,0.591,0,02/05/2024
708,708,Philadelphia 76ers,Dallas Mavericks,0.625,0.476,0.366,0.834,43.1,25.0,11.9,8.9,6.0,5.8,119.3,113.3,0.589,0.531,0.474,0.371,0.759,41.1,25.1,12.4,6.5,4.2,-0.6,117.3,117.9,0.59,0,02/05/2024
709,709,Atlanta Hawks,LA Clippers,0.449,0.466,0.36,0.811,43.6,25.1,13.2,7.6,4.2,-2.2,117.4,119.5,0.579,0.688,0.495,0.395,0.812,44.1,26.5,13.2,8.2,5.4,6.6,119.8,113.5,0.606,0,02/05/2024
710,710,Brooklyn Nets,Golden State Warriors,0.417,0.462,0.366,0.757,45.7,26.9,12.8,6.9,5.4,-0.8,115.5,116.2,0.569,0.457,0.472,0.375,0.791,45.5,28.1,14.3,6.5,3.9,0.1,117.3,117.4,0.588,0,02/05/2024
711,711,New Orleans Pelicans,Toronto Raptors,0.571,0.487,0.377,0.763,44.6,26.9,13.3,8.2,4.7,3.6,116.9,113.0,0.59,0.347,0.479,0.359,0.745,43.5,29.5,13.4,7.5,4.8,-2.8,114.5,117.1,0.575,1,02/05/2024
712,712,Indiana Pacers,Houston Rockets,0.549,0.505,0.379,0.788,40.2,29.9,13.2,7.5,5.7,1.8,120.7,119.1,0.608,0.469,0.463,0.35,0.779,45.2,25.0,12.7,7.5,4.4,1.1,113.2,112.1,0.566,1,02/06/2024
713,713,Brooklyn Nets,Dallas Mavericks,0.408,0.461,0.365,0.758,45.5,26.9,12.7,6.9,5.6,-1.0,115.2,116.2,0.568,0.54,0.474,0.372,0.759,41.2,25.2,12.4,6.5,4.2,-0.3,117.4,117.7,0.59,0,02/06/2024
714,714,Miami Heat,Orlando Magic,0.52,0.46,0.373,0.823,43.0,26.3,13.4,7.4,3.3,-1.1,112.8,113.8,0.575,0.54,0.469,0.345,0.757,43.3,24.8,14.6,8.3,5.3,1.0,112.5,111.4,0.57,1,02/06/2024
715,715,New York Knicks,Memphis Grizzlies,0.64,0.467,0.369,0.785,47.6,24.5,13.6,7.5,4.1,5.9,118.0,112.0,0.577,0.36,0.437,0.343,0.771,42.3,24.9,14.7,7.7,6.2,-6.2,107.2,113.4,0.547,1,02/06/2024
716,716,Chicago Bulls,Minnesota Timberwolves,0.46,0.465,0.356,0.788,44.0,24.9,12.6,7.9,5.2,-1.6,112.9,114.7,0.565,0.7,0.489,0.39,0.778,44.3,26.5,15.2,7.6,5.9,6.3,114.1,108.2,0.598,1,02/06/2024
717,717,Utah Jazz,Oklahoma City Thunder,0.49,0.471,0.357,0.822,45.8,27.9,15.5,6.5,5.8,-2.0,115.6,117.9,0.584,0.7,0.501,0.389,0.832,41.0,26.9,12.5,8.1,6.5,7.9,119.3,111.2,0.612,1,02/06/2024
718,718,Phoenix Suns,Milwaukee Bucks,0.58,0.498,0.38,0.813,43.4,26.9,15.0,7.3,6.0,2.8,118.2,115.3,0.608,0.66,0.498,0.378,0.773,42.7,25.9,12.5,6.5,5.1,3.6,119.9,116.4,0.611,1,02/06/2024
719,719,Washington Wizards,Cleveland Cavaliers,0.184,0.476,0.346,0.768,39.2,27.1,13.3,7.5,5.3,-9.1,111.2,120.0,0.572,0.667,0.481,0.362,0.77,45.5,27.2,13.7,7.9,4.6,5.1,115.7,110.6,0.586,0,02/07/2024
720,720,Charlotte Hornets,Toronto Raptors,0.204,0.458,0.361,0.787,41.1,25.0,13.7,6.7,4.9,-11.9,109.3,121.2,0.556,0.34,0.479,0.358,0.744,43.4,29.4,13.5,7.5,4.9,-3.5,114.2,117.6,0.574,0,02/07/2024
721,721,Boston Celtics,Atlanta Hawks,0.76,0.477,0.379,0.807,47.5,25.9,12.6,6.4,6.6,9.6,120.3,110.6,0.6,0.44,0.467,0.364,0.811,43.5,25.3,13.1,7.5,4.2,-2.2,117.8,120.0,0.581,1,02/07/2024
722,722,Miami Heat,San Antonio Spurs,0.529,0.462,0.373,0.822,43.0,26.4,13.4,7.5,3.3,-0.6,113.1,113.5,0.577,0.2,0.46,0.342,0.78,42.3,28.6,14.4,7.0,5.9,-8.3,109.3,117.8,0.561,1,02/07/2024
723,723,Philadelphia 76ers,Golden State Warriors,0.612,0.475,0.364,0.832,43.2,24.9,11.9,8.9,6.0,5.4,119.0,113.5,0.587,0.468,0.472,0.373,0.792,45.8,28.0,14.3,6.5,4.0,0.3,117.2,117.1,0.587,0,02/07/2024
724,724,LA Clippers,New Orleans Pelicans,0.694,0.497,0.399,0.811,43.9,26.6,13.0,8.2,5.4,6.5,120.3,114.0,0.608,0.58,0.487,0.379,0.766,44.8,27.0,13.2,8.2,4.7,4.3,117.3,112.8,0.591,0,02/07/2024
725,725,Sacramento Kings,Detroit Pistons,0.592,0.481,0.371,0.729,42.7,28.2,13.3,7.1,3.8,0.5,116.7,116.1,0.589,0.122,0.474,0.356,0.777,42.5,25.9,15.3,5.9,4.9,-9.6,111.0,120.5,0.571,0,02/07/2024
726,726,Indiana Pacers,Golden State Warriors,0.558,0.507,0.38,0.786,39.9,30.0,13.2,7.5,5.7,1.8,120.9,119.3,0.609,0.479,0.472,0.373,0.792,45.9,28.0,14.3,6.5,4.1,0.8,117.4,116.7,0.587,0,02/08/2024
727,727,Brooklyn Nets,Cleveland Cavaliers,0.4,0.461,0.365,0.759,45.5,27.0,12.7,6.9,5.5,-1.2,115.0,116.2,0.567,0.673,0.481,0.361,0.769,45.5,27.1,13.7,7.8,4.6,5.2,115.7,110.4,0.586,0,02/08/2024
728,728,New York Knicks,Dallas Mavericks,0.647,0.469,0.37,0.785,47.5,24.6,13.5,7.6,4.1,6.0,118.2,112.1,0.578,0.549,0.475,0.373,0.758,41.2,25.2,12.3,6.5,4.2,0.0,117.4,117.5,0.591,0,02/08/2024
729,729,Memphis Grizzlies,Chicago Bulls,0.353,0.438,0.347,0.769,42.2,25.1,14.8,7.7,6.2,-6.2,107.4,113.6,0.549,0.471,0.465,0.357,0.789,44.1,24.8,12.7,7.9,5.4,-1.4,113.1,114.8,0.565,0,02/08/2024
730,730,Phoenix Suns,Utah Jazz,0.588,0.498,0.378,0.81,43.5,26.7,14.9,7.3,6.0,2.9,118.0,115.1,0.608,0.5,0.472,0.358,0.824,45.8,27.9,15.6,6.5,5.9,-1.8,115.8,117.9,0.585,1,02/08/2024
731,731,Orlando Magic,San Antonio Spurs,0.529,0.469,0.344,0.756,43.3,24.9,14.7,8.3,5.3,0.4,112.2,111.6,0.569,0.196,0.46,0.341,0.777,42.3,28.6,14.4,7.0,5.8,-8.4,109.2,117.7,0.56,1,02/08/2024
732,732,Los Angeles Lakers,Denver Nuggets,0.519,0.492,0.367,0.772,42.0,27.7,13.7,7.7,5.4,-0.9,113.6,114.6,0.591,0.686,0.494,0.37,0.755,45.3,29.6,12.8,7.0,5.5,4.3,118.1,113.7,0.587,0,02/08/2024
733,733,Portland Trail Blazers,Detroit Pistons,0.3,0.44,0.355,0.798,41.7,22.7,14.9,7.8,4.6,-8.3,108.9,117.1,0.546,0.14,0.475,0.36,0.781,42.6,26.1,15.3,5.8,4.9,-9.1,111.4,120.5,0.573,0,02/08/2024
734,734,Milwaukee Bucks,Minnesota Timberwolves,0.647,0.496,0.377,0.77,42.7,25.8,12.5,6.6,5.1,3.4,119.6,116.3,0.61,0.686,0.488,0.391,0.777,44.2,26.5,15.2,7.5,5.9,6.0,114.2,108.5,0.598,0,02/08/2024
735,735,Philadelphia 76ers,Atlanta Hawks,0.6,0.474,0.362,0.833,43.2,24.8,12.0,8.9,6.0,4.8,118.7,113.7,0.586,0.431,0.466,0.363,0.812,43.6,25.2,13.0,7.5,4.2,-2.3,117.7,120.0,0.58,0,02/09/2024
736,736,Boston Celtics,Washington Wizards,0.765,0.478,0.378,0.808,47.4,26.0,12.6,6.4,6.6,9.6,120.3,110.6,0.601,0.18,0.475,0.348,0.767,39.3,27.1,13.3,7.5,5.3,-9.0,111.1,119.9,0.571,1,02/09/2024
737,737,Toronto Raptors,Houston Rockets,0.353,0.48,0.361,0.746,43.4,29.5,13.4,7.4,4.8,-3.3,114.5,117.7,0.576,0.46,0.464,0.352,0.779,45.2,25.0,12.7,7.4,4.4,1.0,113.5,112.5,0.567,1,02/09/2024
738,738,Milwaukee Bucks,Charlotte Hornets,0.635,0.496,0.377,0.769,42.6,26.0,12.5,6.6,5.1,2.9,119.6,116.7,0.61,0.2,0.459,0.362,0.784,41.1,25.0,13.7,6.7,4.9,-11.8,109.6,121.3,0.557,1,02/09/2024
739,739,Sacramento Kings,Denver Nuggets,0.58,0.481,0.37,0.728,42.5,28.3,13.1,7.1,3.9,0.2,116.7,116.4,0.588,0.692,0.494,0.371,0.756,45.5,29.7,12.8,6.9,5.5,4.4,118.2,113.6,0.586,1,02/09/2024
740,740,Los Angeles Lakers,New Orleans Pelicans,0.509,0.491,0.366,0.771,42.0,27.7,13.6,7.8,5.5,-1.0,113.6,114.7,0.59,0.588,0.488,0.379,0.765,44.6,27.1,13.3,8.3,4.7,4.4,117.4,112.7,0.591,1,02/09/2024
741,741,LA Clippers,Detroit Pistons,0.68,0.496,0.399,0.812,43.7,26.6,13.2,8.2,5.3,6.2,120.1,114.1,0.608,0.157,0.476,0.364,0.779,42.6,26.0,15.3,5.7,4.9,-8.8,111.6,120.3,0.574,1,02/10/2024
742,742,Brooklyn Nets,San Antonio Spurs,0.392,0.459,0.365,0.759,45.3,26.9,12.7,6.9,5.5,-1.7,114.7,116.3,0.565,0.192,0.461,0.341,0.779,42.1,28.6,14.4,7.0,5.8,-8.5,109.3,117.9,0.561,1,02/10/2024
743,743,Washington Wizards,Philadelphia 76ers,0.176,0.475,0.35,0.769,39.3,27.2,13.3,7.5,5.2,-8.9,111.2,119.9,0.572,0.588,0.473,0.361,0.832,43.3,24.8,12.0,8.8,6.0,4.6,118.7,114.0,0.585,0,02/10/2024
744,744,Orlando Magic,Chicago Bulls,0.538,0.471,0.348,0.754,43.2,25.0,14.7,8.3,5.3,0.7,112.5,111.6,0.572,0.481,0.467,0.359,0.792,44.1,24.8,12.7,7.9,5.4,-1.3,113.3,114.8,0.567,1,02/10/2024
745,745,New York Knicks,Indiana Pacers,0.635,0.468,0.37,0.786,47.5,24.7,13.5,7.6,4.0,5.6,118.1,112.4,0.578,0.547,0.507,0.38,0.784,39.7,30.1,13.2,7.6,5.7,1.3,120.7,119.5,0.609,0,02/10/2024
746,746,Toronto Raptors,Cleveland Cavaliers,0.365,0.479,0.36,0.748,43.4,29.4,13.4,7.6,4.9,-3.2,114.4,117.5,0.575,0.68,0.482,0.362,0.772,45.5,27.1,13.8,7.8,4.8,5.6,115.8,110.2,0.587,0,02/10/2024
747,747,Atlanta Hawks,Houston Rockets,0.442,0.467,0.364,0.813,43.5,25.4,13.0,7.5,4.3,-2.2,117.8,120.0,0.581,0.451,0.463,0.353,0.779,45.3,25.0,12.9,7.4,4.4,0.9,113.3,112.5,0.567,1,02/10/2024
748,748,Charlotte Hornets,Memphis Grizzlies,0.196,0.456,0.36,0.784,41.2,24.9,13.7,6.6,4.8,-12.3,109.1,121.3,0.555,0.346,0.438,0.348,0.767,42.1,25.2,14.7,7.7,6.1,-6.3,107.6,113.8,0.549,1,02/10/2024
749,749,Portland Trail Blazers,New Orleans Pelicans,0.294,0.441,0.355,0.8,41.6,22.8,14.9,7.8,4.6,-8.2,109.0,117.2,0.547,0.577,0.489,0.379,0.766,44.6,27.1,13.2,8.2,4.8,4.0,117.4,113.2,0.592,0,02/10/2024
750,750,Golden State Warriors,Phoenix Suns,0.49,0.474,0.376,0.791,46.0,28.1,14.4,6.5,4.1,1.2,117.6,116.6,0.589,0.596,0.5,0.38,0.808,43.4,26.9,14.9,7.4,6.0,3.1,118.2,115.0,0.609,1,02/10/2024
751,751,Dallas Mavericks,Oklahoma City Thunder,0.558,0.476,0.374,0.758,41.2,25.3,12.3,6.5,4.2,0.2,117.6,117.4,0.592,0.686,0.501,0.392,0.83,40.9,26.9,12.4,8.1,6.6,7.7,119.3,111.4,0.612,1,02/10/2024
752,752,Miami Heat,Boston Celtics,0.538,0.462,0.372,0.822,43.1,26.5,13.4,7.5,3.3,-0.3,113.0,113.3,0.577,0.769,0.479,0.377,0.811,47.4,25.9,12.6,6.5,6.6,9.5,120.3,110.7,0.602,0,02/11/2024
753,753,Oklahoma City Thunder,Sacramento Kings,0.673,0.499,0.391,0.83,40.8,26.8,12.4,8.0,6.5,6.8,119.0,112.0,0.61,0.588,0.483,0.372,0.731,42.5,28.3,13.2,7.1,3.8,0.8,117.0,116.2,0.59,1,02/11/2024
754,754,Charlotte Hornets,Indiana Pacers,0.212,0.459,0.362,0.784,41.3,25.0,13.8,6.6,4.8,-11.9,109.2,121.1,0.557,0.556,0.508,0.382,0.781,39.8,30.1,13.2,7.5,5.7,1.6,120.8,119.4,0.61,1,02/12/2024
755,755,Cleveland Cavaliers,Philadelphia 76ers,0.686,0.483,0.362,0.771,45.6,27.3,13.7,7.8,4.8,5.9,116.0,110.0,0.588,0.596,0.473,0.36,0.829,43.3,24.8,11.9,8.8,5.9,4.6,118.6,113.8,0.584,0,02/12/2024
756,756,Toronto Raptors,San Antonio Spurs,0.358,0.477,0.359,0.747,43.4,29.3,13.4,7.6,4.9,-3.6,114.2,117.7,0.573,0.189,0.46,0.341,0.783,42.1,28.5,14.5,7.0,5.8,-8.7,109.3,118.1,0.56,0,02/12/2024
