,Unnamed: 0.2,Home,Away,Game_ID,H_Score,A_Score,H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,Result,Date,Season,Home_W_Pct_10,Away_W_Pct_10,H_Team_Elo_Before,A_Team_Elo_Before,H_Team_Elo_After,A_Team_Elo_After
1063,1063,New Orleans Pelicans,Chicago Bulls,22101098,126,109,0.417,0.455,0.332,0.785,46.4,25.4,14.5,8.2,4.1,-1.3,110.3,111.3,0.554,0.583,0.48,0.372,0.81,42.9,24.3,12.9,7.2,4.3,0.6,112.6,112.3,0.579,1,2022-03-24,2021-22,0.4,0.3,1529.2884735357022,1492.2592328549838,1539.3030036962336,1482.2447026944524
1064,1064,Charlotte Hornets,Utah Jazz,22101100,107,101,0.507,0.463,0.361,0.737,44.1,27.1,13.0,8.5,4.9,0.2,112.9,112.6,0.567,0.616,0.471,0.363,0.778,47.3,22.8,14.5,7.3,5.1,6.2,116.1,109.9,0.591,1,2022-03-25,2021-22,0.7,0.5,1521.0553770446318,1579.4334700041677,1528.9190232540957,1571.5698237947038
1065,1065,Minnesota Timberwolves,Dallas Mavericks,22101104,116,95,0.568,0.454,0.355,0.778,44.0,25.1,14.1,8.6,5.6,3.2,113.4,110.1,0.57,0.616,0.457,0.343,0.767,44.9,24.2,13.1,7.2,4.2,2.9,111.2,108.3,0.564,1,2022-03-25,2021-22,0.7,0.7,1595.9786629501668,1580.674097832567,1608.7365947631963,1567.9161660195373
1066,1066,Atlanta Hawks,Golden State Warriors,22101102,121,110,0.493,0.467,0.37,0.812,44.4,24.7,12.1,7.1,4.4,0.6,114.3,113.7,0.576,0.658,0.468,0.362,0.764,46.0,27.4,15.0,9.1,4.6,6.1,112.1,106.2,0.581,1,2022-03-25,2021-22,0.5,0.5,1510.7065192893267,1578.6049839464297,1522.3134474068634,1566.998055828893
1067,1067,LA Clippers,Philadelphia 76ers,22101106,97,122,0.486,0.454,0.364,0.788,44.5,23.9,14.0,7.5,4.9,-1.4,108.0,109.4,0.557,0.625,0.462,0.359,0.82,43.5,23.9,12.7,7.7,5.5,2.1,112.0,109.7,0.573,0,2022-03-25,2021-22,0.3,0.6,1452.4715002052544,1573.8279108031873,1437.6098596669722,1588.6895513414695
1068,1068,Detroit Pistons,Washington Wizards,22101101,97,100,0.274,0.429,0.326,0.778,43.5,23.3,14.5,7.6,4.8,-8.0,105.1,113.1,0.531,0.417,0.468,0.338,0.784,43.9,25.0,13.3,6.5,5.0,-3.5,110.0,113.3,0.565,0,2022-03-25,2021-22,0.4,0.2,1382.6869335956685,1368.971309948109,1375.7134043439423,1375.9448391998349
1069,1069,Miami Heat,New York Knicks,22101103,103,111,0.644,0.462,0.373,0.812,45.3,26.3,14.8,7.6,3.4,4.4,112.2,107.9,0.578,0.425,0.437,0.357,0.747,47.6,22.3,13.9,7.1,5.0,-0.7,109.3,110.3,0.549,0,2022-03-25,2021-22,0.6,0.6,1588.0527143470051,1493.3333148004217,1573.9145684029754,1507.4714607444514
1070,1070,Portland Trail Blazers,Houston Rockets,22101105,106,125,0.375,0.444,0.348,0.761,43.8,22.8,14.2,7.8,4.5,-7.3,108.2,115.7,0.553,0.247,0.454,0.346,0.71,41.5,23.0,16.4,7.1,4.5,-9.2,107.2,116.2,0.561,0,2022-03-25,2021-22,0.2,0.3,1328.353349551729,1310.2589228740924,1308.3743993891494,1330.237873036672
1071,1071,Orlando Magic,Sacramento Kings,22101108,110,114,0.27,0.433,0.329,0.79,44.1,23.4,14.6,6.8,4.5,-7.8,103.9,111.8,0.538,0.351,0.459,0.345,0.768,42.8,23.5,14.1,7.2,4.4,-5.3,109.7,114.8,0.56,0,2022-03-26,2021-22,0.4,0.3,1351.7826642518908,1375.4006497712303,1344.7693850066007,1382.4139290165203
1072,1072,Miami Heat,Brooklyn Nets,22101111,95,110,0.635,0.462,0.373,0.813,45.2,26.2,14.8,7.6,3.4,4.3,112.3,108.1,0.578,0.521,0.474,0.358,0.802,44.4,25.3,14.0,7.0,5.3,0.2,112.9,112.6,0.574,0,2022-03-26,2021-22,0.5,0.6,1573.9145684029754,1505.565735337565,1554.3181533679954,1525.162150372545
1073,1073,Cleveland Cavaliers,Chicago Bulls,22101110,94,98,0.562,0.468,0.352,0.761,45.7,26.0,15.1,7.3,4.4,2.7,110.6,108.1,0.569,0.575,0.481,0.373,0.81,42.8,24.3,12.9,7.2,4.3,0.3,112.6,112.5,0.58,0,2022-03-26,2021-22,0.5,0.3,1505.1223510848235,1482.2447026944524,1497.015078800602,1490.351974978674
1074,1074,Portland Trail Blazers,Houston Rockets,22101114,98,115,0.37,0.444,0.347,0.761,43.8,22.9,14.3,7.7,4.5,-7.5,108.2,115.8,0.553,0.257,0.454,0.347,0.712,41.4,23.1,16.4,7.2,4.5,-8.8,107.5,116.1,0.563,0,2022-03-26,2021-22,0.2,0.3,1308.3743993891494,1330.237873036672,1292.03755273168,1346.574719694141
1075,1075,Denver Nuggets,Oklahoma City Thunder,22101113,113,107,0.581,0.479,0.355,0.791,44.6,27.8,14.6,7.3,3.8,2.4,113.3,110.9,0.586,0.288,0.426,0.318,0.763,45.8,21.8,13.8,7.7,4.7,-7.6,103.4,111.0,0.527,1,2022-03-26,2021-22,0.5,0.1,1553.4467651255895,1333.8025304361695,1555.545517094434,1331.703778467325
1076,1076,Toronto Raptors,Indiana Pacers,22101109,131,91,0.562,0.443,0.35,0.755,46.6,22.5,12.9,9.1,4.8,1.5,111.6,110.3,0.541,0.338,0.461,0.341,0.763,44.8,25.1,14.6,6.9,5.6,-2.6,111.3,113.9,0.56,1,2022-03-26,2021-22,0.7,0.3,1561.8882644177256,1407.179484659879,1572.2870767361703,1396.7806723414344
1077,1077,Memphis Grizzlies,Milwaukee Bucks,22101112,127,102,0.689,0.461,0.349,0.733,49.0,25.4,13.1,9.7,6.6,5.7,114.2,108.8,0.552,0.63,0.467,0.37,0.775,46.4,23.5,13.4,7.5,3.9,4.0,114.1,110.2,0.581,1,2022-03-26,2021-22,0.8,0.8,1633.6945921216657,1596.867376775955,1646.814428200176,1583.7475406974447
1078,1078,New Orleans Pelicans,San Antonio Spurs,22101107,103,107,0.425,0.455,0.333,0.789,46.3,25.4,14.5,8.2,4.1,-1.1,110.5,111.3,0.556,0.397,0.466,0.352,0.748,44.7,27.7,12.6,7.5,5.0,-0.4,111.5,111.7,0.554,0,2022-03-26,2021-22,0.4,0.5,1539.3030036962336,1455.9074958741005,1529.731186457352,1465.4793131129818
1079,1079,New Orleans Pelicans,Los Angeles Lakers,22101119,116,108,0.419,0.455,0.333,0.788,46.3,25.4,14.4,8.2,4.2,-1.1,110.6,111.4,0.555,0.425,0.468,0.35,0.728,43.3,23.7,14.4,7.6,5.3,-2.6,109.5,112.0,0.564,1,2022-03-27,2021-22,0.4,0.3,1529.731186457352,1423.3025078523774,1534.1992834958182,1418.8344108139113
1080,1080,Detroit Pistons,New York Knicks,22101115,102,104,0.27,0.429,0.325,0.779,43.5,23.2,14.5,7.7,4.8,-8.0,105.0,112.8,0.531,0.432,0.437,0.357,0.748,47.6,22.3,13.8,7.2,5.0,-0.5,109.6,110.4,0.549,0,2022-03-27,2021-22,0.3,0.6,1375.7134043439423,1507.4714607444514,1372.123372548332,1511.061492540062
1081,1081,Washington Wizards,Golden State Warriors,22101117,123,115,0.425,0.468,0.337,0.785,43.9,25.0,13.4,6.5,5.0,-3.4,109.8,113.1,0.565,0.649,0.468,0.361,0.764,46.0,27.4,15.0,9.0,4.6,5.8,112.1,106.4,0.581,1,2022-03-27,2021-22,0.2,0.5,1375.9448391998349,1566.998055828893,1390.2796141220706,1552.6632809066573
1082,1082,Boston Celtics,Minnesota Timberwolves,22101116,134,112,0.622,0.461,0.351,0.817,47.0,24.8,13.8,7.3,6.1,6.8,112.5,105.8,0.573,0.573,0.455,0.355,0.778,44.0,25.1,14.1,8.6,5.6,3.5,113.5,109.9,0.57,1,2022-03-27,2021-22,0.9,0.7,1698.8116831091063,1608.7365947631963,1708.1488208307617,1599.3994570415414
1083,1083,Phoenix Suns,Philadelphia 76ers,22101118,114,104,0.811,0.488,0.368,0.801,45.2,27.4,12.8,8.5,4.4,8.4,115.0,106.6,0.585,0.63,0.462,0.36,0.82,43.6,23.8,12.7,7.8,5.5,2.4,112.2,109.6,0.573,1,2022-03-27,2021-22,0.9,0.7,1711.2711255984782,1588.6895513414695,1715.9815499772876,1583.97912696266
1084,1084,Brooklyn Nets,Charlotte Hornets,22101120,110,119,0.527,0.474,0.357,0.803,44.3,25.3,14.0,7.1,5.3,0.4,112.9,112.3,0.574,0.514,0.463,0.362,0.737,44.1,27.1,12.9,8.5,4.9,0.3,112.9,112.6,0.567,0,2022-03-27,2021-22,0.7,0.7,1525.162150372545,1528.9190232540957,1513.65622321084,1540.4249504158008
1085,1085,Dallas Mavericks,Utah Jazz,22101121,114,100,0.608,0.456,0.341,0.767,44.9,24.1,13.1,7.1,4.2,2.5,111.1,108.4,0.563,0.608,0.471,0.363,0.778,47.2,22.8,14.5,7.4,5.0,6.1,116.1,110.0,0.59,1,2022-03-27,2021-22,0.6,0.5,1567.9161660195373,1571.5698237947038,1578.417622618098,1561.068367196143
1086,1086,New York Knicks,Chicago Bulls,22101126,109,104,0.44,0.436,0.356,0.748,47.7,22.3,13.9,7.2,5.0,-0.5,109.6,110.4,0.549,0.581,0.481,0.371,0.81,42.8,24.3,12.9,7.2,4.3,0.4,112.5,112.3,0.58,1,2022-03-28,2021-22,0.6,0.4,1511.061492540062,1490.351974978674,1516.2353979072088,1485.178069611527
1087,1087,Miami Heat,Sacramento Kings,22101125,123,100,0.627,0.462,0.372,0.811,45.1,26.1,15.0,7.6,3.4,4.0,112.1,108.1,0.578,0.36,0.459,0.345,0.769,43.0,23.5,14.1,7.1,4.4,-5.1,109.7,114.6,0.56,1,2022-03-28,2021-22,0.4,0.3,1554.3181533679954,1382.4139290165203,1560.6693654017326,1376.062716982783
1088,1088,Cleveland Cavaliers,Orlando Magic,22101123,107,101,0.554,0.467,0.351,0.76,45.8,25.9,15.0,7.3,4.3,2.6,110.5,108.0,0.568,0.267,0.433,0.33,0.791,44.2,23.4,14.5,6.8,4.5,-7.7,103.9,111.7,0.537,1,2022-03-28,2021-22,0.4,0.4,1497.015078800602,1344.7693850066007,1500.029361474805,1341.7551023323977
1089,1089,Houston Rockets,San Antonio Spurs,22101128,120,123,0.267,0.455,0.348,0.712,41.4,23.2,16.4,7.3,4.5,-8.5,107.6,115.9,0.564,0.405,0.465,0.351,0.751,44.9,27.6,12.6,7.5,5.0,-0.4,111.5,111.7,0.553,0,2022-03-28,2021-22,0.4,0.6,1346.574719694141,1465.4793131129818,1342.1979765703263,1469.8560562367968
1090,1090,Portland Trail Blazers,Oklahoma City Thunder,22101130,131,134,0.365,0.444,0.346,0.76,43.9,22.9,14.4,7.8,4.5,-7.6,108.0,115.8,0.552,0.284,0.427,0.319,0.765,45.7,21.9,13.8,7.7,4.7,-7.6,103.4,111.0,0.527,0,2022-03-28,2021-22,0.2,0.1,1292.03755273168,1331.703778467325,1286.162475482881,1337.578855716124
1091,1091,Indiana Pacers,Atlanta Hawks,22101124,123,132,0.333,0.461,0.34,0.762,44.7,25.1,14.6,6.9,5.6,-3.1,111.2,114.3,0.56,0.5,0.468,0.37,0.812,44.5,24.8,12.1,7.1,4.4,0.7,114.5,113.8,0.577,0,2022-03-28,2021-22,0.3,0.6,1396.7806723414344,1522.3134474068634,1389.3618863931902,1529.7322333551076
1092,1092,Charlotte Hornets,Denver Nuggets,22101122,109,113,0.52,0.463,0.363,0.738,44.2,27.1,12.9,8.5,4.8,0.4,113.0,112.6,0.567,0.587,0.479,0.354,0.793,44.6,27.9,14.6,7.3,3.8,2.5,113.3,110.8,0.586,0,2022-03-28,2021-22,0.7,0.5,1540.4249504158008,1555.545517094434,1533.2148190682185,1562.7556484420163
1093,1093,Memphis Grizzlies,Golden State Warriors,22101129,123,95,0.693,0.462,0.349,0.733,49.1,25.4,13.1,9.7,6.6,5.9,114.3,108.7,0.552,0.64,0.468,0.36,0.765,46.0,27.3,15.0,9.0,4.6,5.7,112.2,106.6,0.58,1,2022-03-28,2021-22,0.8,0.5,1646.814428200176,1552.6632809066573,1657.686951554935,1541.7907575518984
1094,1094,Toronto Raptors,Boston Celtics,22101127,115,112,0.568,0.445,0.351,0.755,46.6,22.7,12.8,9.1,4.7,2.1,112.0,110.1,0.543,0.627,0.463,0.352,0.818,46.9,24.8,13.8,7.3,6.1,7.0,112.8,105.9,0.574,1,2022-03-28,2021-22,0.8,0.9,1572.2870767361703,1708.1488208307617,1579.7518230219416,1700.6840745449904
1095,1095,Washington Wizards,Chicago Bulls,22101132,94,107,0.432,0.468,0.34,0.786,43.8,25.1,13.4,6.5,5.1,-3.2,110.0,113.1,0.566,0.573,0.48,0.37,0.812,42.8,24.2,13.0,7.2,4.3,0.3,112.4,112.4,0.579,0,2022-03-29,2021-22,0.3,0.4,1390.2796141220706,1485.178069611527,1379.7387378729663,1495.7189458606313
1096,1096,Dallas Mavericks,Los Angeles Lakers,22101134,128,110,0.613,0.456,0.343,0.766,45.0,24.1,13.0,7.1,4.2,2.7,111.3,108.5,0.564,0.419,0.468,0.351,0.727,43.2,23.8,14.4,7.6,5.3,-2.7,109.6,112.2,0.565,1,2022-03-29,2021-22,0.6,0.3,1578.417622618098,1418.8344108139113,1584.131094418162,1413.1209390138472
1097,1097,Philadelphia 76ers,Milwaukee Bucks,22101131,116,118,0.622,0.461,0.358,0.82,43.7,23.8,12.7,7.8,5.5,2.2,112.1,109.7,0.572,0.622,0.466,0.368,0.775,46.4,23.4,13.4,7.5,4.0,3.7,113.9,110.4,0.58,0,2022-03-29,2021-22,0.6,0.7,1583.97912696266,1583.7475406974447,1578.1959160775848,1589.53075158252
1098,1098,Brooklyn Nets,Detroit Pistons,22101133,130,123,0.52,0.474,0.355,0.8,44.4,25.3,14.0,7.1,5.4,0.3,112.9,112.4,0.573,0.267,0.429,0.324,0.78,43.5,23.2,14.4,7.7,4.8,-7.9,105.0,112.8,0.531,1,2022-03-29,2021-22,0.7,0.2,1513.65622321084,1372.123372548332,1517.1228277651549,1368.656767994017
1099,1099,LA Clippers,Utah Jazz,22101135,121,115,0.48,0.453,0.364,0.789,44.4,23.9,14.0,7.5,4.9,-1.7,107.8,109.5,0.556,0.6,0.47,0.363,0.777,47.2,22.9,14.4,7.3,5.0,5.8,116.1,110.2,0.59,1,2022-03-29,2021-22,0.2,0.4,1437.6098596669722,1561.068367196143,1447.524007013572,1551.154219849543
1100,1100,Indiana Pacers,Denver Nuggets,22101137,118,125,0.329,0.462,0.342,0.763,44.5,25.2,14.6,6.9,5.6,-3.2,111.3,114.5,0.561,0.592,0.479,0.354,0.792,44.7,27.9,14.6,7.3,3.8,2.5,113.3,110.8,0.586,0,2022-03-30,2021-22,0.3,0.5,1389.3618863931902,1562.7556484420163,1384.129315670099,1567.9882191651077
1101,1101,Oklahoma City Thunder,Atlanta Hawks,22101143,118,136,0.293,0.428,0.321,0.765,45.7,22.1,13.9,7.7,4.6,-7.4,103.7,111.1,0.529,0.507,0.469,0.372,0.812,44.4,24.9,12.2,7.2,4.4,0.8,114.7,113.9,0.578,0,2022-03-30,2021-22,0.2,0.7,1337.578855716124,1529.7322333551076,1328.8704127163696,1538.440676354862
1102,1102,Toronto Raptors,Minnesota Timberwolves,22101141,125,102,0.573,0.445,0.35,0.755,46.6,22.5,12.7,9.1,4.8,2.1,112.0,110.1,0.542,0.566,0.456,0.356,0.777,43.8,25.1,14.1,8.6,5.5,3.1,113.5,110.2,0.571,1,2022-03-30,2021-22,0.8,0.6,1579.7518230219416,1599.3994570415414,1595.518516664414,1583.632763399069
1103,1103,Washington Wizards,Orlando Magic,22101138,127,110,0.427,0.468,0.339,0.786,43.8,25.1,13.4,6.5,5.1,-3.4,109.9,113.1,0.566,0.263,0.434,0.329,0.789,44.2,23.5,14.6,6.8,4.5,-7.7,103.9,111.7,0.537,1,2022-03-30,2021-22,0.3,0.4,1379.7387378729663,1341.7551023323977,1389.7102491052235,1331.7835911001405
1104,1104,Portland Trail Blazers,New Orleans Pelicans,22101146,107,117,0.36,0.444,0.347,0.76,43.9,22.9,14.3,7.9,4.5,-7.5,108.2,116.0,0.552,0.427,0.456,0.333,0.788,46.3,25.4,14.3,8.2,4.2,-1.0,110.7,111.5,0.555,0,2022-03-30,2021-22,0.2,0.5,1286.162475482881,1534.1992834958182,1281.608323469629,1538.75343550907
1105,1105,Boston Celtics,Miami Heat,22101139,98,106,0.618,0.462,0.352,0.818,47.0,24.7,13.8,7.3,6.1,6.9,112.7,105.9,0.574,0.632,0.463,0.374,0.812,45.2,26.2,15.0,7.6,3.4,4.3,112.3,108.1,0.579,0,2022-03-30,2021-22,0.8,0.4,1700.6840745449904,1560.6693654017326,1684.95680330937,1576.3966366373531
1106,1106,Cleveland Cavaliers,Dallas Mavericks,22101136,112,120,0.56,0.467,0.35,0.761,45.7,25.9,15.0,7.4,4.3,2.6,110.4,108.0,0.568,0.618,0.457,0.344,0.766,45.0,24.2,13.0,7.1,4.2,2.9,111.6,108.6,0.565,0,2022-03-30,2021-22,0.4,0.7,1500.029361474805,1584.131094418162,1491.8919429684931,1592.268512924474
1107,1107,New York Knicks,Charlotte Hornets,22101140,114,125,0.447,0.436,0.356,0.746,47.7,22.3,13.8,7.1,5.0,-0.4,109.6,110.4,0.549,0.513,0.463,0.363,0.737,44.2,27.2,13.0,8.5,4.8,0.3,113.0,112.6,0.567,0,2022-03-30,2021-22,0.6,0.7,1516.2353979072088,1533.2148190682185,1503.757042243994,1545.6931747314331
1108,1108,Golden State Warriors,Phoenix Suns,22101145,103,107,0.632,0.467,0.36,0.765,45.9,27.1,15.0,9.0,4.6,5.2,111.9,106.8,0.58,0.813,0.488,0.37,0.799,45.1,27.3,12.8,8.4,4.4,8.4,115.0,106.6,0.586,0,2022-03-30,2021-22,0.4,0.9,1541.7907575518984,1715.9815499772876,1537.870970884888,1719.901336644298
1109,1109,Houston Rockets,Sacramento Kings,22101142,118,121,0.263,0.455,0.349,0.714,41.4,23.2,16.4,7.2,4.6,-8.4,107.7,115.9,0.564,0.355,0.459,0.345,0.769,42.8,23.5,14.1,7.1,4.4,-5.4,109.6,114.8,0.56,0,2022-03-30,2021-22,0.3,0.3,1342.1979765703263,1376.062716982783,1336.2062413061428,1382.0544522469663
1110,1110,San Antonio Spurs,Memphis Grizzlies,22101144,111,112,0.413,0.465,0.35,0.751,45.0,27.6,12.6,7.5,5.0,-0.3,111.6,111.8,0.553,0.697,0.462,0.349,0.733,49.1,25.4,13.1,9.7,6.5,6.2,114.4,108.5,0.552,0,2022-03-30,2021-22,0.6,0.9,1469.8560562367968,1657.686951554935,1467.4992230626658,1660.043784729066
1111,1111,Chicago Bulls,LA Clippers,22101149,135,130,0.579,0.481,0.37,0.813,42.8,24.2,12.9,7.2,4.2,0.5,112.5,112.2,0.579,0.487,0.454,0.365,0.79,44.3,23.9,14.0,7.5,4.9,-1.6,108.1,109.7,0.557,1,2022-03-31,2021-22,0.4,0.3,1495.7189458606313,1447.524007013572,1500.2922991457865,1442.950653728417
1112,1112,Brooklyn Nets,Milwaukee Bucks,22101148,119,120,0.526,0.474,0.357,0.802,44.3,25.3,14.0,7.2,5.4,0.4,113.0,112.5,0.575,0.627,0.466,0.368,0.774,46.5,23.5,13.3,7.4,4.0,3.6,114.0,110.5,0.58,0,2022-03-31,2021-22,0.7,0.7,1517.1228277651549,1589.53075158252,1513.3397044038977,1593.3138749437771
1113,1113,Detroit Pistons,Philadelphia 76ers,22101147,102,94,0.263,0.43,0.326,0.781,43.4,23.3,14.4,7.7,4.8,-7.9,105.2,113.0,0.532,0.613,0.461,0.359,0.819,43.6,23.9,12.6,7.8,5.5,2.2,112.2,109.8,0.572,1,2022-03-31,2021-22,0.2,0.6,1368.656767994017,1578.1959160775848,1383.750940903643,1563.101743167959
1114,1114,Utah Jazz,Los Angeles Lakers,22101150,122,109,0.592,0.471,0.363,0.774,47.1,22.9,14.4,7.3,5.0,5.6,116.1,110.4,0.59,0.413,0.468,0.349,0.728,43.3,23.7,14.3,7.6,5.2,-2.9,109.6,112.4,0.565,1,2022-03-31,2021-22,0.4,0.3,1551.154219849543,1413.1209390138472,1556.294899081237,1407.9802597821536
1115,1115,Atlanta Hawks,Cleveland Cavaliers,22100452,131,107,0.513,0.469,0.373,0.813,44.4,24.9,12.2,7.2,4.4,1.1,114.9,113.9,0.58,0.553,0.467,0.351,0.761,45.6,25.9,15.1,7.4,4.3,2.5,110.5,108.2,0.569,1,2022-03-31,2021-22,0.7,0.4,1538.440676354862,1491.8919429684931,1550.634142095363,1479.6984772279925
1116,1116,Oklahoma City Thunder,Detroit Pistons,22101157,101,110,0.289,0.429,0.323,0.764,45.6,22.2,13.9,7.7,4.6,-7.6,103.9,111.3,0.53,0.273,0.431,0.325,0.78,43.4,23.4,14.4,7.8,4.8,-7.7,105.3,112.9,0.532,0,2022-04-01,2021-22,0.2,0.3,1328.8704127163696,1383.750940903643,1319.1672389767702,1393.454114643242
1117,1117,Milwaukee Bucks,LA Clippers,22101156,119,153,0.632,0.466,0.367,0.775,46.5,23.3,13.4,7.5,4.0,3.6,113.9,110.4,0.58,0.481,0.454,0.366,0.793,44.2,23.9,13.9,7.5,4.9,-1.6,108.2,109.9,0.559,0,2022-04-01,2021-22,0.7,0.3,1593.3138749437771,1442.950653728417,1550.8512240305647,1485.413304641629
1118,1118,Memphis Grizzlies,Phoenix Suns,22101155,122,114,0.701,0.462,0.35,0.733,49.0,25.5,13.1,9.7,6.5,6.2,114.4,108.6,0.553,0.816,0.487,0.368,0.799,45.1,27.2,12.8,8.4,4.4,8.4,114.9,106.5,0.584,1,2022-04-01,2021-22,0.9,0.9,1660.043784729066,1719.901336644298,1669.3288625994212,1710.6162587739427
1119,1119,Washington Wizards,Dallas Mavericks,22101152,135,103,0.434,0.469,0.339,0.785,43.9,25.2,13.4,6.5,5.1,-3.1,110.1,113.1,0.567,0.623,0.458,0.345,0.767,45.0,24.2,13.0,7.0,4.2,3.0,111.8,108.7,0.566,1,2022-04-01,2021-22,0.4,0.7,1389.7102491052235,1592.268512924474,1427.0862890909816,1554.892472938716
1120,1120,Denver Nuggets,Minnesota Timberwolves,22101159,130,136,0.597,0.481,0.354,0.794,44.7,28.0,14.7,7.3,3.8,2.6,113.5,111.0,0.588,0.558,0.455,0.355,0.777,43.9,25.1,14.2,8.6,5.6,2.8,113.3,110.3,0.57,0,2022-04-01,2021-22,0.6,0.5,1567.9882191651077,1583.632763399069,1559.1873771047997,1592.433605459377
1121,1121,Houston Rockets,Sacramento Kings,22101154,117,122,0.26,0.455,0.349,0.715,41.5,23.2,16.4,7.2,4.6,-8.3,107.7,115.9,0.564,0.364,0.459,0.344,0.768,42.8,23.4,14.0,7.1,4.4,-5.3,109.7,114.7,0.56,0,2022-04-01,2021-22,0.3,0.4,1336.2062413061428,1382.0544522469663,1328.9661700968727,1389.294523456237
1122,1122,Boston Celtics,Indiana Pacers,22101153,128,123,0.61,0.461,0.351,0.816,47.0,24.8,13.9,7.3,6.0,6.7,112.5,105.9,0.573,0.325,0.462,0.341,0.763,44.4,25.3,14.5,7.0,5.6,-3.2,111.5,114.7,0.561,1,2022-04-01,2021-22,0.7,0.3,1684.95680330937,1384.129315670099,1686.162951694649,1382.9231672848198
1123,1123,San Antonio Spurs,Portland Trail Blazers,22101158,130,111,0.408,0.466,0.35,0.752,44.9,27.6,12.6,7.5,5.0,-0.4,111.7,111.8,0.554,0.355,0.444,0.347,0.761,43.8,23.0,14.4,7.9,4.5,-7.6,108.2,116.0,0.552,1,2022-04-01,2021-22,0.6,0.1,1467.4992230626658,1281.608323469629,1472.6558712740352,1276.45167525826
1124,1124,Orlando Magic,Toronto Raptors,22101151,89,102,0.26,0.433,0.329,0.79,44.2,23.5,14.5,6.8,4.5,-7.8,103.9,111.8,0.537,0.579,0.446,0.352,0.754,46.6,22.7,12.8,9.1,4.8,2.3,112.1,109.9,0.543,0,2022-04-01,2021-22,0.3,0.8,1331.7835911001405,1595.518516664414,1326.8089980106313,1600.4931097539231
1125,1125,Los Angeles Lakers,New Orleans Pelicans,22101160,111,114,0.408,0.468,0.349,0.728,43.3,23.7,14.3,7.6,5.2,-3.0,109.7,112.6,0.565,0.434,0.456,0.332,0.788,46.2,25.4,14.3,8.3,4.2,-0.9,110.8,111.4,0.556,0,2022-04-01,2021-22,0.2,0.6,1407.9802597821536,1538.75343550907,1403.8096231259888,1542.9240721652347
1126,1126,Philadelphia 76ers,Charlotte Hornets,22101161,144,114,0.605,0.461,0.358,0.82,43.6,23.9,12.7,7.8,5.5,2.0,112.1,109.8,0.573,0.519,0.464,0.362,0.739,44.1,27.3,12.9,8.5,4.8,0.5,113.1,112.6,0.568,1,2022-04-02,2021-22,0.5,0.8,1563.101743167959,1545.6931747314331,1579.4111224739006,1529.3837954254916
1127,1127,Golden State Warriors,Utah Jazz,22101165,111,107,0.623,0.466,0.359,0.765,45.9,27.1,15.1,8.9,4.6,5.1,111.7,106.7,0.579,0.597,0.472,0.363,0.772,47.0,22.9,14.3,7.3,5.0,5.8,116.3,110.5,0.59,1,2022-04-02,2021-22,0.3,0.4,1537.870970884888,1556.294899081237,1543.3620859795092,1550.8037839866158
1128,1128,Chicago Bulls,Miami Heat,22101164,109,127,0.584,0.481,0.37,0.812,42.8,24.2,12.8,7.2,4.2,0.6,112.7,112.3,0.579,0.636,0.464,0.374,0.81,45.1,26.2,15.0,7.6,3.4,4.3,112.2,107.9,0.579,0,2022-04-02,2021-22,0.4,0.5,1500.2922991457865,1576.3966366373531,1486.229386431739,1590.4595493514007
1129,1129,New York Knicks,Cleveland Cavaliers,22101162,101,119,0.442,0.437,0.356,0.745,47.6,22.3,13.8,7.1,5.0,-0.6,109.7,110.6,0.549,0.545,0.467,0.349,0.762,45.7,25.8,15.0,7.3,4.3,2.1,110.5,108.5,0.568,0,2022-04-02,2021-22,0.6,0.4,1503.757042243994,1479.6984772279925,1484.16488741401,1499.2906320579762
1130,1130,Atlanta Hawks,Brooklyn Nets,22101163,122,115,0.519,0.47,0.374,0.814,44.4,24.9,12.1,7.2,4.4,1.4,115.1,113.8,0.58,0.519,0.474,0.359,0.801,44.2,25.3,14.0,7.2,5.4,0.4,112.9,112.4,0.575,1,2022-04-02,2021-22,0.7,0.6,1550.634142095363,1513.3397044038977,1556.379106667367,1507.5947398318935
1131,1131,Indiana Pacers,Detroit Pistons,22101169,117,121,0.321,0.462,0.343,0.766,44.2,25.3,14.5,7.0,5.5,-3.2,111.6,114.9,0.562,0.282,0.431,0.325,0.78,43.4,23.4,14.3,7.8,4.8,-7.5,105.3,112.7,0.532,0,2022-04-03,2021-22,0.2,0.4,1382.9231672848198,1393.454114643242,1375.6060664525412,1400.7712154755206
1132,1132,Oklahoma City Thunder,Phoenix Suns,22101174,117,96,0.286,0.429,0.323,0.761,45.7,22.2,14.0,7.6,4.6,-7.6,103.8,111.3,0.53,0.805,0.488,0.368,0.797,45.0,27.2,12.9,8.4,4.4,8.2,114.8,106.6,0.585,1,2022-04-03,2021-22,0.2,0.9,1319.1672389767702,1710.6162587739427,1361.8470162141596,1667.9364815365534
